index,id,unit_type,street,suburb,region,country,postcode,lat,lon,doe,tel,prefix,suffix,email,name,status,open_hours,food1_pasta,food2_bread,food3_milk,food4_pie,food5_vet,capacity,rating
2529,2530,UNIT 2,GALE STREET,WEST BUSSELTON,WA,AU,6280,-33.652,115.338,2023-10,219167478,GALE2530,@xmail.com,GALE2530@xmail.com,GALE2530,TRUE,MON to THU 8-17 FRI to SUN,44,65,26,44,96,5,4.4
2530,2531,UNIT 2,GUMTREE CRESCENT,UPPER COOMERA,QLD,AU,4209,-27.874,153.294,2017-10,946641656,GUMTREE CRESCENT2531,@pny.com,GUMTREE CRESCENT2531@pny.com,GUMTREE CRESCENT2531,TRUE,MON to THU 8-17 FRI to SUN,47,83,26,56,97,5,4.8
2531,2532,UNIT 1,AINSWORTH STREET,MAWSON,ACT,AU,2607,-35.359,149.097,2012-10,379984634,AINSWORTH2532,@xmail.com,AINSWORTH2532@xmail.com,AINSWORTH2532,TRUE,24Hours 7Days,42,62,30,43,106,15,4
2532,2533,UNIT 1,JOHNSON STREET,MAFFRA,VIC,AU,3860,-37.967,146.974,2014-07,738089725,JOHNSON2533,@ln.com,JOHNSON2533@ln.com,JOHNSON2533,TRUE,24/7 NOT Available During PUBLIC VACATION,56,89,26,54,84,10,4.6
2533,2534,UNIT 603,NICHOLSON STREET,BRUNSWICK EAST,VIC,AU,3057,-37.779,144.978,2013-11,727169790,NICHOLSON2534,@zoohoo.com,NICHOLSON2534@zoohoo.com,NICHOLSON2534,TRUE,MON to FRI 11-14 16-19,56,58,24,49,112,25,4.2
2534,2535,UNIT 7,CONDAMINE STREET,TURNER,ACT,AU,2612,-35.266,149.126,2011-03,933542658,CONDAMINE2535,@why.com,CONDAMINE2535@why.com,CONDAMINE2535,TRUE,24H EXCEPT WED,52,95,22,57,93,15,4.7
2535,2536,UNIT 2,ROBBIES AVENUE,CARINA,QLD,AU,4152,-27.489,153.099,2011-08,950967044,ROBBIES2536,@zane.com,ROBBIES2536@zane.com,ROBBIES2536,TRUE,MON to THU 8-17 FRI to SUN,50,91,25,58,92,25,4.7
2536,2537,UNIT 2,SUNNYBANK CRESCENT,HORSLEY,NSW,AU,2530,-34.485,150.786,2011-08,805862150,SUNNYBANK CRESCENT2537,@hrs.com,SUNNYBANK CRESCENT2537@hrs.com,SUNNYBANK CRESCENT2537,TRUE,MON to FRI 8-17,49,60,22,47,120,10,4
2537,2538,UNIT 1,NONNA STREET,OAKLEIGH EAST,VIC,AU,3166,-37.9,145.117,2016-10,547863306,NONNA2538,@pny.com,NONNA2538@pny.com,NONNA2538,TRUE,MON to THU 8-17 FRI to SUN,41,66,20,46,113,5,4.7
2538,2539,UNIT 28,MORAN COURT,BEACONSFIELD,WA,AU,6162,-32.072,115.763,2013-12,593812238,MORAN2539,@ln.com,MORAN2539@ln.com,MORAN2539,TRUE,24H EXCEPT WED,54,70,27,60,119,30,4
2539,2540,UNIT 2,AZOLLA COURT,COOGEE,WA,AU,6166,-32.125,115.775,2022-04,593525519,AZOLLA2540,@zane.com,AZOLLA2540@zane.com,AZOLLA2540,TRUE,MON to FRI 11-14 16-19,43,59,29,42,114,5,4.8
2540,2541,UNIT 2,DANDENONG ROAD,ARMADALE,VIC,AU,3143,-37.863,145.019,2023-02,177494800,DANDENONG2541,@zoohoo.com,DANDENONG2541@zoohoo.com,DANDENONG2541,TRUE,MON to FRI 8-17,41,55,23,55,115,10,4.8
2541,2542,UNIT 1,BYRON STREET,INVERELL,NSW,AU,2360,-29.772,151.113,2013-08,397433624,BYRON2542,@pny.com,BYRON2542@pny.com,BYRON2542,TRUE,MON to FRI 8-17,41,52,30,40,117,25,3.9
2542,2543,UNIT 1,PARK PARADE,BONDI,NSW,AU,2026,-33.895,151.26,2022-04,342612760,PARK2543,@yahaa.com,PARK2543@yahaa.com,PARK2543,TRUE,24Hours 7Days,47,86,28,59,95,25,4.1
2543,2544,UNIT 1,HOMER STREET,EARLWOOD,NSW,AU,2206,-33.926,151.131,2020-11,690993949,HOMER2544,@whw.com,HOMER2544@whw.com,HOMER2544,TRUE,MON to FRI 11-14 16-19,52,58,24,53,89,5,4.8
2544,2545,UNIT 1,STEINTON STREET,MANLY,NSW,AU,2095,-33.793,151.286,2016-03,235207461,STEINTON2545,@zoohoo.com,STEINTON2545@zoohoo.com,STEINTON2545,TRUE,24H EXCEPT WED,60,98,28,41,117,10,3.8
2545,2546,SHOP 4,PITT STREET,SYDNEY,NSW,AU,2000,-33.876,151.208,2017-07,812751653,PITT2546,@why.com,PITT2546@why.com,PITT2546,TRUE,MON to FRI 11-14 16-19,54,79,23,56,82,30,4.7
2546,2547,UNIT 8,PEMWORTH CLOSE,WYOMING,NSW,AU,2250,-33.412,151.36,2016-11,365034280,PEMWORTH2547,@cs.com,PEMWORTH2547@cs.com,PEMWORTH2547,TRUE,24Hours 7Days,55,74,20,40,100,20,4.6
2547,2548,UNIT 3,HORSESHOE ROAD,CARTWRIGHTS HILL,NSW,AU,2650,-35.07,147.386,2017-12,460069673,HORSESHOE2548,@coldmail.com,HORSESHOE2548@coldmail.com,HORSESHOE2548,TRUE,24H EXCEPT WED,43,81,27,45,119,30,3.9
2548,2549,UNIT 2,JOHNSTON STREET,ANNANDALE,NSW,AU,2038,-33.876,151.174,2016-09,184548138,JOHNSTON2549,@aos.com,JOHNSTON2549@aos.com,JOHNSTON2549,TRUE,MON to THU 8-17 FRI to SUN,41,68,28,44,84,5,4
2549,2550,UNIT 3,BROOMFIELD STREET,CABRAMATTA,NSW,AU,2166,-33.896,150.939,2020-06,369048364,BROOMFIELD2550,@pny.com,BROOMFIELD2550@pny.com,BROOMFIELD2550,TRUE,24/7 NOT Available During PUBLIC VACATION,45,64,28,43,100,30,4.3
2550,2551,UNIT 4,FORTESCUE AVENUE,SEAFORD,VIC,AU,3198,-38.114,145.131,2020-05,476060462,FORTESCUE2551,@cs.com,FORTESCUE2551@cs.com,FORTESCUE2551,TRUE,MON to THU 8-17 FRI to SUN,59,68,23,40,93,30,4.1
2551,2552,UNIT 2,LEONARD STREET,WODONGA,VIC,AU,3690,-36.134,146.889,2011-09,530946865,LEONARD2552,@yahaa.com,LEONARD2552@yahaa.com,LEONARD2552,TRUE,MON to THU 8-17 FRI to SUN,43,61,22,40,90,30,4
2552,2553,UNIT 3,GURWOOD STREET,WAGGA WAGGA,NSW,AU,2650,-35.106,147.368,2010-01,994990905,GURWOOD2553,@cs.com,GURWOOD2553@cs.com,GURWOOD2553,TRUE,24H EXCEPT WED,57,85,30,55,103,10,4.7
2553,2554,UNIT 1,ACACIA AVENUE,PORT MACQUARIE,NSW,AU,2444,-31.446,152.89,2015-06,171047738,ACACIA2554,@loveu.com,ACACIA2554@loveu.com,ACACIA2554,TRUE,24Hours 7Days,52,64,30,57,80,5,3.9
2554,2555,UNIT 112,MILYARM RISE,SWANBOURNE,WA,AU,6010,-31.971,115.77,2015-09,431708994,MILYARM RISE2555,@coldmail.com,MILYARM RISE2555@coldmail.com,MILYARM RISE2555,TRUE,24Hours 7Days,46,60,27,46,86,15,4.3
2555,2556,UNIT 6,MARLBOROUGH STREET,FULHAM GARDENS,SA,AU,5024,-34.913,138.506,2018-09,830036802,MARLBOROUGH2556,@loveu.com,MARLBOROUGH2556@loveu.com,MARLBOROUGH2556,TRUE,24/7 NOT Available During PUBLIC VACATION,53,93,24,49,89,10,4.7
2556,2557,UNIT 1,REX AVENUE,ALPHINGTON,VIC,AU,3078,-37.786,145.025,2021-12,326736710,REX2557,@zane.com,REX2557@zane.com,REX2557,TRUE,24H EXCEPT WED,58,76,23,54,118,30,4.2
2557,2558,UNIT 2,SANDOWN ROAD,SPRINGVALE,VIC,AU,3171,-37.952,145.162,2023-03,845814601,SANDOWN2558,@aos.com,SANDOWN2558@aos.com,SANDOWN2558,TRUE,24/7 NOT Available During PUBLIC VACATION,58,94,24,57,87,20,4
2558,2559,UNIT 2,MELROSE DRIVE,TULLAMARINE,VIC,AU,3043,-37.707,144.885,2018-06,767253327,MELROSE2559,@hrs.com,MELROSE2559@hrs.com,MELROSE2559,TRUE,24/7 NOT Available During PUBLIC VACATION,46,87,22,58,102,15,4.1
2559,2560,UNIT 1,REICHELT AVENUE,MONTMORENCY,VIC,AU,3094,-37.728,145.132,2013-01,646396752,REICHELT2560,@aos.com,REICHELT2560@aos.com,REICHELT2560,TRUE,24/7 NOT Available During PUBLIC VACATION,58,86,22,58,101,25,4.2
2560,2561,UNIT 3,BUNNETT ROAD,KNOXFIELD,VIC,AU,3180,-37.881,145.257,2016-01,728202063,BUNNETT2561,@whw.com,BUNNETT2561@whw.com,BUNNETT2561,TRUE,24Hours 7Days,60,80,22,45,103,25,4.7
2561,2562,UNIT 1,ACACIA AVENUE,GREENACRE,NSW,AU,2190,-33.916,151.058,2022-12,555588436,ACACIA2562,@zane.com,ACACIA2562@zane.com,ACACIA2562,TRUE,MON to FRI 8-17,55,92,24,50,82,30,4.5
2562,2563,UNIT 1,MERRIANG ROAD,BEVERIDGE,VIC,AU,3753,-37.48,145.024,2023-12,770841429,MERRIANG2563,@zane.com,MERRIANG2563@zane.com,MERRIANG2563,TRUE,24Hours 7Days,41,55,21,60,82,20,4
2563,2564,UNIT 7,THE TRONGATE,GRANVILLE,NSW,AU,2142,-33.838,151.013,2011-08,585243488,THE TRONGATE2564,@nath.com,THE TRONGATE2564@nath.com,THE TRONGATE2564,TRUE,MON to FRI 8-17,50,69,29,47,120,5,4.7
2564,2565,UNIT 7,POINT ROAD,TUNCURRY,NSW,AU,2428,-32.183,152.496,2012-08,493116259,POINT2565,@pny.com,POINT2565@pny.com,POINT2565,TRUE,MON to FRI 8-17,46,69,22,40,86,25,4.5
2565,2566,UNIT 2,YANUCA STREET,BURDELL,QLD,AU,4818,-19.238,146.699,2018-06,438950759,YANUCA2566,@ln.com,YANUCA2566@ln.com,YANUCA2566,TRUE,24Hours 7Days,40,60,26,45,108,5,4
2566,2567,UNIT 1,DELHI COURT,TRAVANCORE,VIC,AU,3032,-37.783,144.938,2010-12,951343976,DELHI2567,@whw.com,DELHI2567@whw.com,DELHI2567,TRUE,MON to FRI 11-14 16-19,46,93,27,54,82,25,4.5
2567,2568,UNIT 11,THELMA STREET,LURNEA,NSW,AU,2170,-33.928,150.905,2021-02,484506471,THELMA2568,@coldmail.com,THELMA2568@coldmail.com,THELMA2568,TRUE,MON to FRI 8-17,43,67,30,54,85,25,4
2568,2569,UNIT 48,RAYMOND STREET,BANKSTOWN,NSW,AU,2200,-33.92,151.037,2020-10,775215978,RAYMOND2569,@zane.com,RAYMOND2569@zane.com,RAYMOND2569,TRUE,MON to FRI 8-17,43,84,29,54,100,15,4.5
2569,2570,SHOP 3,VICTORIA STREET,POTTS POINT,NSW,AU,2011,-33.873,151.222,2013-10,562510700,VICTORIA2570,@xmail.com,VICTORIA2570@xmail.com,VICTORIA2570,TRUE,MON to FRI 11-14 16-19,58,59,24,42,90,10,4.7
2570,2571,DUPLEX 1,KENNETH DRIVE,AUGUSTINE HEIGHTS,QLD,AU,4300,-27.658,152.875,2016-11,975076205,KENNETH2571,@ln.com,KENNETH2571@ln.com,KENNETH2571,TRUE,24H EXCEPT WED,40,74,28,43,91,30,4
2571,2572,UNIT 1,ISABEL AVENUE,RINGWOOD EAST,VIC,AU,3135,-37.818,145.256,2022-05,365607790,ISABEL2572,@zoohoo.com,ISABEL2572@zoohoo.com,ISABEL2572,TRUE,24Hours 7Days,40,73,22,49,110,5,4.2
2572,2573,UNIT 1,MCEWAN ROAD,HEIDELBERG HEIGHTS,VIC,AU,3081,-37.742,145.053,2022-03,758856561,MCEWAN2573,@hrs.com,MCEWAN2573@hrs.com,MCEWAN2573,TRUE,24/7 NOT Available During PUBLIC VACATION,49,86,30,54,120,30,4.7
2573,2574,UNIT 1,ECOLE STREET,BEAUDESERT,QLD,AU,4285,-27.991,153.004,2011-11,943725430,ECOLE2574,@cs.com,ECOLE2574@cs.com,ECOLE2574,TRUE,24/7 NOT Available During PUBLIC VACATION,46,81,26,46,81,15,4.6
2574,2575,UNIT 47,PRISK STREET,KARRINYUP,WA,AU,6018,-31.88,115.775,2010-07,818649974,PRISK2575,@zoohoo.com,PRISK2575@zoohoo.com,PRISK2575,TRUE,24/7 NOT Available During PUBLIC VACATION,60,54,20,58,101,30,4.5
2575,2576,UNIT 2,SPICER CLOSE,BOAMBEE EAST,NSW,AU,2452,-30.356,153.073,2018-04,437599099,SPICER2576,@aos.com,SPICER2576@aos.com,SPICER2576,TRUE,MON to FRI 8-17,50,85,28,48,86,10,4.1
2576,2577,UNIT 23,GARRICK STREET,COOLANGATTA,QLD,AU,4225,-28.168,153.534,2022-03,825473916,GARRICK2577,@whw.com,GARRICK2577@whw.com,GARRICK2577,TRUE,24H EXCEPT WED,60,61,23,51,88,5,4.2
2577,2578,UNIT 4,SOUTH STEYNE,MANLY,NSW,AU,2095,-33.799,151.289,2022-06,508443517,SOUTH STEYNE2578,@aos.com,SOUTH STEYNE2578@aos.com,SOUTH STEYNE2578,TRUE,MON to FRI 8-17,40,74,20,55,86,10,4.6
2578,2579,SHED 1,PHILLIP COURT,ST HELENS,QLD,AU,4650,-25.485,152.712,2011-11,589175676,PHILLIP2579,@aos.com,PHILLIP2579@aos.com,PHILLIP2579,TRUE,24Hours 7Days,56,57,29,57,101,15,3.9
2579,2580,UNIT 2,ESPLANADE,SEACLIFF,SA,AU,5049,-35.034,138.518,2016-11,884235135,ESPLANADE2580,@pny.com,ESPLANADE2580@pny.com,ESPLANADE2580,TRUE,24H EXCEPT WED,54,73,25,50,92,10,4.1
2580,2581,UNIT 7,PINE STREET,RANDWICK,NSW,AU,2031,-33.905,151.251,2012-03,737729413,PINE2581,@cs.com,PINE2581@cs.com,PINE2581,TRUE,24H EXCEPT WED,60,57,22,50,95,25,3.9
2581,2582,UNIT 1,REIGATE ROAD,HIGHTON,VIC,AU,3216,-38.165,144.313,2022-04,983071624,REIGATE2582,@hrs.com,REIGATE2582@hrs.com,REIGATE2582,TRUE,MON to THU 8-17 FRI to SUN,54,67,23,44,112,15,3.9
2582,2583,UNIT 2,JACOBS DRIVE,SUSSEX INLET,NSW,AU,2540,-35.157,150.599,2018-05,382983049,JACOBS2583,@zane.com,JACOBS2583@zane.com,JACOBS2583,TRUE,24Hours 7Days,45,93,26,55,84,15,4.7
2583,2584,UNIT 1,AYR STREET,DONCASTER,VIC,AU,3108,-37.777,145.104,2021-06,276142985,AYR2584,@whw.com,AYR2584@whw.com,AYR2584,TRUE,24Hours 7Days,40,63,26,50,117,20,4.2
2584,2585,UNIT 1,BURNLEY STREET,RICHMOND,VIC,AU,3121,-37.823,145.007,2020-01,868883348,BURNLEY2585,@xmail.com,BURNLEY2585@xmail.com,BURNLEY2585,TRUE,MON to FRI 8-17,47,99,22,59,109,25,4.2
2585,2586,HOUSE 1,BALONNE STREET,BRASSALL,QLD,AU,4305,-27.587,152.723,2012-01,793852825,BALONNE2586,@aos.com,BALONNE2586@aos.com,BALONNE2586,TRUE,MON to THU 8-17 FRI to SUN,51,94,30,60,100,15,3.9
2586,2587,UNIT 2,VICTORIA STREET,DENILIQUIN,NSW,AU,2710,-35.53,144.987,2011-04,915889055,VICTORIA2587,@aos.com,VICTORIA2587@aos.com,VICTORIA2587,TRUE,24/7 NOT Available During PUBLIC VACATION,54,58,22,49,98,15,4.1
2587,2588,UNIT 5,BLACKWATTLE STREET,PEAKHURST,NSW,AU,2210,-33.962,151.059,2011-06,429308836,BLACKWATTLE2588,@loveu.com,BLACKWATTLE2588@loveu.com,BLACKWATTLE2588,TRUE,24Hours 7Days,42,84,22,52,111,20,4.6
2588,2589,UNIT 1,BUTLERS ROAD,FERNTREE GULLY,VIC,AU,3156,-37.885,145.298,2014-12,660667308,BUTLERS2589,@aos.com,BUTLERS2589@aos.com,BUTLERS2589,TRUE,MON to THU 8-17 FRI to SUN,54,82,22,46,85,5,4.2
2589,2590,UNIT 22,PITTWATER ROAD,NARRABEEN,NSW,AU,2101,-33.724,151.298,2014-08,873388974,PITTWATER2590,@coldmail.com,PITTWATER2590@coldmail.com,PITTWATER2590,TRUE,MON to THU 8-17 FRI to SUN,55,86,20,46,88,10,4.6
2590,2591,UNIT 3,KONDALILLA PLACE,FITZGIBBON,QLD,AU,4018,-27.34,153.031,2023-07,111287216,KONDALILLA2591,@aos.com,KONDALILLA2591@aos.com,KONDALILLA2591,TRUE,MON to FRI 11-14 16-19,60,97,22,43,109,5,4.7
2591,2592,UNIT 1,CAROLINE STREET,SOUTH YARRA,VIC,AU,3141,-37.835,144.989,2013-12,288840625,CAROLINE2592,@nath.com,CAROLINE2592@nath.com,CAROLINE2592,TRUE,MON to FRI 8-17,46,95,28,48,86,20,4.4
2592,2593,UNIT 3,ONDINE CLOSE,NELSON BAY,NSW,AU,2315,-32.716,152.164,2016-05,631086002,ONDINE2593,@nath.com,ONDINE2593@nath.com,ONDINE2593,TRUE,MON to THU 8-17 FRI to SUN,51,72,26,40,110,5,4.5
2593,2594,UNIT 4,BROADWAY,GLENELG SOUTH,SA,AU,5045,-34.988,138.52,2022-01,739425200,BROADWAY2594,@zane.com,BROADWAY2594@zane.com,BROADWAY2594,TRUE,24H EXCEPT WED,43,78,30,58,96,5,4.6
2594,2595,UNIT 2,TARRAVILLE ROAD,PORT ALBERT,VIC,AU,3971,-38.667,146.689,2013-03,599047093,TARRAVILLE2595,@zoohoo.com,TARRAVILLE2595@zoohoo.com,TARRAVILLE2595,TRUE,MON to FRI 11-14 16-19,56,56,29,56,84,25,3.9
2595,2596,UNIT 5,VALMAI AVENUE,KINGS PARK,SA,AU,5034,-34.963,138.594,2022-09,811146169,VALMAI2596,@pny.com,VALMAI2596@pny.com,VALMAI2596,TRUE,MON to FRI 11-14 16-19,59,58,28,41,101,15,4.3
2596,2597,UNIT 1,HOLDER STREET,ST JAMES,WA,AU,6102,-32.006,115.904,2019-10,863148988,HOLDER2597,@cs.com,HOLDER2597@cs.com,HOLDER2597,TRUE,24H EXCEPT WED,49,83,28,59,93,30,4.2
2597,2598,UNIT 1,O'DONNELL STREET,NORTH BONDI,NSW,AU,2026,-33.885,151.279,2013-08,355220417,O'DONNELL2598,@zoohoo.com,O'DONNELL2598@zoohoo.com,O'DONNELL2598,TRUE,MON to FRI 8-17,46,78,22,50,82,30,4.2
2598,2599,UNIT 2,BAILLIE STREET,HORSHAM,VIC,AU,3400,-36.712,142.187,2010-12,794950595,BAILLIE2599,@zoohoo.com,BAILLIE2599@zoohoo.com,BAILLIE2599,TRUE,MON to THU 8-17 FRI to SUN,49,67,29,58,87,5,4.4
2599,2600,UNIT 2,WITNEY STREET,MANOORA,QLD,AU,4870,-16.924,145.733,2012-09,844848068,WITNEY2600,@pny.com,WITNEY2600@pny.com,WITNEY2600,TRUE,MON to FRI 8-17,41,65,29,55,97,30,4.3
2600,2601,UNIT 1,CASTLEY CIRCUIT,KAMBAH,ACT,AU,2902,-35.389,149.052,2015-05,766811076,CASTLEY CIRCUIT2601,@why.com,CASTLEY CIRCUIT2601@why.com,CASTLEY CIRCUIT2601,TRUE,MON to THU 8-17 FRI to SUN,47,87,30,56,84,5,3.9
2601,2602,UNIT 3,SWANBOURNE STREET,FREMANTLE,WA,AU,6160,-32.054,115.758,2013-06,904321992,SWANBOURNE2602,@xmail.com,SWANBOURNE2602@xmail.com,SWANBOURNE2602,TRUE,24/7 NOT Available During PUBLIC VACATION,60,58,29,45,106,15,4.8
2602,2603,TOWNHOUSE 1,OXFORD STREET,BERALA,NSW,AU,2141,-33.865,151.034,2021-05,807648204,OXFORD2603,@why.com,OXFORD2603@why.com,OXFORD2603,TRUE,24H EXCEPT WED,43,70,25,52,104,20,4.8
2603,2604,UNIT 33,BUSACO ROAD,MARSFIELD,NSW,AU,2122,-33.764,151.112,2010-04,663862221,BUSACO2604,@nath.com,BUSACO2604@nath.com,BUSACO2604,TRUE,24Hours 7Days,44,64,27,48,80,30,4.7
2604,2605,UNIT 3,EDGAR STREET,TATURA,VIC,AU,3616,-36.436,145.225,2010-03,326458325,EDGAR2605,@ln.com,EDGAR2605@ln.com,EDGAR2605,TRUE,24H EXCEPT WED,54,94,26,50,94,25,4.5
2605,2606,UNIT 1,PALMER STREET,CAMMERAY,NSW,AU,2062,-33.821,151.211,2022-07,999029720,PALMER2606,@cs.com,PALMER2606@cs.com,PALMER2606,TRUE,24H EXCEPT WED,53,99,22,60,95,10,4.1
2606,2607,UNIT 3,SOUTH TERRACE,COMO,WA,AU,6152,-31.989,115.863,2023-11,537730009,SOUTH2607,@whw.com,SOUTH2607@whw.com,SOUTH2607,TRUE,MON to FRI 8-17,46,51,27,45,120,10,4.4
2607,2608,UNIT 1,CARILLION COURT,NEWNHAM,TAS,AU,7248,-41.384,147.111,2020-01,964131807,CARILLION2608,@whw.com,CARILLION2608@whw.com,CARILLION2608,TRUE,24Hours 7Days,48,51,30,45,98,30,4.6
2608,2609,SHED 4,MOUNT CROSBY ROAD,NORTH TIVOLI,QLD,AU,4305,-27.578,152.782,2023-01,531209186,MOUNT CROSBY2609,@zoohoo.com,MOUNT CROSBY2609@zoohoo.com,MOUNT CROSBY2609,TRUE,24H EXCEPT WED,60,71,22,49,96,20,4.4
2609,2610,SHOP 4,FINDON ROAD,WOODVILLE SOUTH,SA,AU,5011,-34.893,138.532,2011-08,648010727,FINDON2610,@xmail.com,FINDON2610@xmail.com,FINDON2610,TRUE,24Hours 7Days,47,70,27,42,104,10,4.8
2610,2611,UNIT 4,COKER STREET,FERRYDEN PARK,SA,AU,5010,-34.872,138.562,2015-11,328342504,COKER2611,@hrs.com,COKER2611@hrs.com,COKER2611,TRUE,MON to THU 8-17 FRI to SUN,52,80,21,51,117,20,4.6
2611,2612,UNIT 2,GIDDINGS STREET,NORTH GEELONG,VIC,AU,3215,-38.118,144.346,2017-09,652884968,GIDDINGS2612,@xmail.com,GIDDINGS2612@xmail.com,GIDDINGS2612,TRUE,24Hours 7Days,51,63,28,56,94,20,4.7
2612,2613,UNIT 16,PHELPS STREET,CANLEY VALE,NSW,AU,2166,-33.89,150.938,2010-08,628481006,PHELPS2613,@cs.com,PHELPS2613@cs.com,PHELPS2613,TRUE,MON to THU 8-17 FRI to SUN,51,84,21,42,106,30,4.6
2613,2614,UNIT 2,MANN STREET,PORT NOARLUNGA,SA,AU,5167,-35.151,138.471,2015-07,681524211,MANN2614,@cs.com,MANN2614@cs.com,MANN2614,TRUE,24H EXCEPT WED,60,63,22,56,88,20,4.1
2614,2615,UNIT 1,ORANGE STREET,CONDOBOLIN,NSW,AU,2877,-33.087,147.152,2011-01,573996019,ORANGE2615,@nath.com,ORANGE2615@nath.com,ORANGE2615,TRUE,24H EXCEPT WED,52,51,29,58,101,15,4.6
2615,2616,UNIT 8,EUROKA COURT,UPPER BURNIE,TAS,AU,7320,-41.075,145.901,2017-09,173243384,EUROKA2616,@zoohoo.com,EUROKA2616@zoohoo.com,EUROKA2616,TRUE,24Hours 7Days,59,87,20,44,110,30,4.7
2616,2617,UNIT 1,FOAM STREET,ELWOOD,VIC,AU,3184,-37.889,144.989,2023-04,462535682,FOAM2617,@why.com,FOAM2617@why.com,FOAM2617,TRUE,24H EXCEPT WED,50,80,28,48,111,25,3.9
2617,2618,UNIT 19,MARTINEZ AVENUE,WEST END,QLD,AU,4810,-19.269,146.786,2018-03,363535366,MARTINEZ2618,@loveu.com,MARTINEZ2618@loveu.com,MARTINEZ2618,TRUE,24/7 NOT Available During PUBLIC VACATION,55,96,26,57,86,5,4
2618,2619,UNIT 2,GAINSBOROUGH STREET,MOOROOKA,QLD,AU,4105,-27.535,153.016,2017-05,793123848,GAINSBOROUGH2619,@zoohoo.com,GAINSBOROUGH2619@zoohoo.com,GAINSBOROUGH2619,TRUE,MON to FRI 8-17,54,77,21,56,114,20,4.6
2619,2620,UNIT 2,STEWART STREET,BORONIA,VIC,AU,3155,-37.853,145.295,2019-07,860265481,STEWART2620,@zoohoo.com,STEWART2620@zoohoo.com,STEWART2620,TRUE,MON to THU 8-17 FRI to SUN,49,61,24,47,114,20,4.8
2620,2621,UNIT 1,DALE COURT,SCORESBY,VIC,AU,3179,-37.896,145.23,2016-06,936246288,DALE2621,@cs.com,DALE2621@cs.com,DALE2621,TRUE,24H EXCEPT WED,60,73,20,56,120,30,4.3
2621,2622,UNIT 2,CHAMPION ROAD,TENNYSON POINT,NSW,AU,2111,-33.833,151.119,2021-01,410401808,CHAMPION2622,@nath.com,CHAMPION2622@nath.com,CHAMPION2622,TRUE,24Hours 7Days,59,65,29,40,110,30,4.5
2622,2623,UNIT 2,MOUNT COTTON ROAD,CAPALABA,QLD,AU,4157,-27.524,153.189,2018-10,958241810,MOUNT COTTON2623,@yahaa.com,MOUNT COTTON2623@yahaa.com,MOUNT COTTON2623,TRUE,24/7 NOT Available During PUBLIC VACATION,43,79,25,48,98,10,4.6
2623,2624,UNIT 25,CHANTELLE CIRCUIT,CORAL COVE,QLD,AU,4670,-24.889,152.486,2019-02,632445968,CHANTELLE CIRCUIT2624,@yahaa.com,CHANTELLE CIRCUIT2624@yahaa.com,CHANTELLE CIRCUIT2624,TRUE,MON to FRI 11-14 16-19,42,54,26,44,119,15,4.4
2624,2625,APARTMENT 2,MALIGIRRMA STREET,LYONS,NT,AU,810,-12.352,130.888,2016-06,946256919,MALIGIRRMA2625,@ln.com,MALIGIRRMA2625@ln.com,MALIGIRRMA2625,TRUE,MON to THU 8-17 FRI to SUN,49,53,25,53,113,10,4.8
2625,2626,UNIT 8,MARINE PARADE,LAKES ENTRANCE,VIC,AU,3909,-37.88,147.98,2017-12,317602842,MARINE2626,@zoohoo.com,MARINE2626@zoohoo.com,MARINE2626,TRUE,24H EXCEPT WED,58,61,25,54,119,20,4.6
2626,2627,UNIT 1,MACLAURIN PARADE,ROSEVILLE,NSW,AU,2069,-33.786,151.178,2012-08,405814308,MACLAURIN2627,@why.com,MACLAURIN2627@why.com,MACLAURIN2627,TRUE,MON to THU 8-17 FRI to SUN,55,63,25,54,93,20,4.8
2627,2628,UNIT 1,MARION ROAD,MARION,SA,AU,5043,-35,138.557,2015-10,758455338,MARION2628,@aos.com,MARION2628@aos.com,MARION2628,TRUE,MON to THU 8-17 FRI to SUN,59,71,24,53,115,30,4.7
2628,2629,UNIT 2,WOODLANDS ROAD,GATTON,QLD,AU,4343,-27.563,152.284,2018-01,320863284,WOODLANDS2629,@yahaa.com,WOODLANDS2629@yahaa.com,WOODLANDS2629,TRUE,24Hours 7Days,44,91,29,47,107,10,3.9
2629,2630,UNIT 1,RUE MONTAIGNE,PETRIE,QLD,AU,4502,-27.257,152.975,2014-08,381754423,RUE MONTAIGNE2630,@pny.com,RUE MONTAIGNE2630@pny.com,RUE MONTAIGNE2630,TRUE,24H EXCEPT WED,53,54,25,42,81,10,3.8
2630,2631,UNIT 12,OATLEY AVENUE,OATLEY,NSW,AU,2223,-33.982,151.081,2010-04,286694457,OATLEY2631,@coldmail.com,OATLEY2631@coldmail.com,OATLEY2631,TRUE,24Hours 7Days,45,90,23,51,99,25,3.8
2631,2632,UNIT 1,SAPPHIRE COURT,NORTH MACKAY,QLD,AU,4740,-21.117,149.186,2015-11,259865658,SAPPHIRE2632,@ln.com,SAPPHIRE2632@ln.com,SAPPHIRE2632,TRUE,MON to FRI 11-14 16-19,54,84,21,43,114,5,4.8
2632,2633,UNIT 1,HUME STREET,YARRAWONGA,VIC,AU,3730,-36.013,146.006,2013-10,625409084,HUME2633,@why.com,HUME2633@why.com,HUME2633,TRUE,24H EXCEPT WED,60,97,22,53,94,10,4.5
